"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"AP001189.4",0,3.63027033819721,0.8,0.001,0,"Platelet","AP001189.4"
"SEPT5",0,3.42207140430775,0.667,0.001,0,"Platelet","SEPT5"
"LY6G6F",0,2.9761987416278,0.533,0,0,"Platelet","LY6G6F"
"TREML1",5.04577860239177e-280,4.595795093733,0.733,0.002,6.91978077532007e-276,"Platelet","TREML1"
"PTCRA",1.53416782139769e-238,4.71369678641281,0.733,0.003,2.1039577502648e-234,"Platelet","PTCRA"
"SPARC",6.67891125676481e-216,4.99808305288609,0.933,0.008,9.15945889752726e-212,"Platelet","SPARC"
"SCGB1C1",5.83520321961409e-214,2.51320807755074,0.467,0.001,8.00239769537876e-210,"Platelet","SCGB1C1"
"CLDN5",2.10567220774718e-202,3.59787628587169,0.4,0,2.88771886570448e-198,"Platelet","CLDN5"
"HGD",2.36131956353612e-202,2.74433196693014,0.4,0,3.23831364943344e-198,"Platelet","HGD"
"GNG11",6.13014154668131e-200,6.46172442943347,0.933,0.009,8.40687611711875e-196,"Platelet","GNG11"
"RP11-879F14.2",6.5952103377268e-197,2.60221188728858,0.333,0,9.04467145715853e-193,"Platelet","RP11-879F14.2"
"C2orf88",7.62542388028718e-193,3.28922064116884,0.467,0.001,1.04575063094258e-188,"Platelet","C2orf88"
"PF4",6.19060836195868e-182,7.12532008626463,0.933,0.011,8.48980030759013e-178,"Platelet","PF4"
"SDPR",6.46977319818258e-182,6.12807536453867,0.933,0.011,8.8726469639876e-178,"Platelet","SDPR"
"CMTM5",4.7695544062445e-180,3.68136916671088,0.533,0.002,6.54096691272371e-176,"Platelet","CMTM5"
"GP1BA",7.41893057782921e-168,2.81862547177082,0.533,0.003,1.0174321394435e-163,"Platelet","GP1BA"
"ITGB3",3.33555183926189e-164,2.38757150937298,0.333,0,4.57437579236375e-160,"Platelet","ITGB3"
"CLEC1B",1.23736886723695e-148,2.99274215327224,0.467,0.002,1.69692766452876e-144,"Platelet","CLEC1B"
"AC147651.3",1.42909095381031e-148,2.86376430494434,0.467,0.002,1.95985533405546e-144,"Platelet","AC147651.3"
"MYL9",2.00083483303255e-146,4.539986413399,0.667,0.006,2.74394489002084e-142,"Platelet","MYL9"
"ACRBP",2.44921652360404e-145,4.59351285005237,0.733,0.008,3.35885554047057e-141,"Platelet","ACRBP"
"CLU",1.59459388173407e-132,6.02115221335538,0.867,0.014,2.1868260494101e-128,"Platelet","CLU"
"PVALB",1.90790116821974e-126,2.00913521154178,0.267,0,2.61649566209655e-122,"Platelet","PVALB"
"SCN1B",1.90790116821974e-126,1.54570018818692,0.267,0,2.61649566209655e-122,"Platelet","SCN1B"
"AC137932.6",1.90790116821974e-126,1.40556762562857,0.267,0,2.61649566209655e-122,"Platelet","AC137932.6"
"ARHGAP6",2.12307450698814e-126,1.79262714521936,0.267,0,2.91158437888354e-122,"Platelet","ARHGAP6"
"FAXDC2",2.0290393410177e-123,2.78856503945182,0.333,0.001,2.78262455227167e-119,"Platelet","FAXDC2"
"SPOCD1",7.42191326238863e-119,2.13854789114152,0.2,0,1.01784118480398e-114,"Platelet","SPOCD1"
"LCN2",7.42191326238863e-119,1.64479947406469,0.2,0,1.01784118480398e-114,"Platelet","LCN2"
"SEC14L5",7.42191326238863e-119,1.16748744697379,0.2,0,1.01784118480398e-114,"Platelet","SEC14L5"
"PPBP",4.23897408583263e-116,8.47389541624899,1,0.024,5.81332906131087e-112,"Platelet","PPBP"
"C19orf33",1.21335873249976e-109,2.77988906311664,0.333,0.001,1.66400016575017e-105,"Platelet","C19orf33"
"NRGN.1",1.83179206980717e-109,4.66418281449863,1,0.026,2.51211964453355e-105,"Platelet","NRGN"
"PDZK1IP1",1.45418064228264e-105,2.49348141393392,0.267,0.001,1.99426333282641e-101,"Platelet","PDZK1IP1"
"TUBA8",1.5896012353583e-105,1.43613005472618,0.267,0.001,2.17997913417037e-101,"Platelet","TUBA8"
"ESAM",7.0275249591207e-99,2.4457863761216,0.333,0.002,9.63754772893813e-95,"Platelet","ESAM"
"RP11-367G6.3",4.6453595020814e-97,3.10974009706097,0.533,0.007,6.37064602115443e-93,"Platelet","RP11-367G6.3"
"F13A1",1.42846194816898e-91,3.48409312631143,0.6,0.01,1.95899271571895e-87,"Platelet","F13A1"
"TUBB1",1.42888385068593e-91,5.69836739611804,0.733,0.016,1.95957131283068e-87,"Platelet","TUBB1"
"FSTL1",1.30833927746543e-90,2.31454655928612,0.267,0.001,1.79425648511609e-86,"Platelet","FSTL1"
"CTTN",2.06747622678782e-90,1.61342754006465,0.267,0.001,2.83533689741681e-86,"Platelet","CTTN"
"ALOX12",8.28420903836254e-90,2.27819817361302,0.333,0.002,1.13609642752104e-85,"Platelet","ALOX12"
"RGS18",8.79564547578681e-90,4.18677969134611,0.933,0.028,1.2062348205494e-85,"Platelet","RGS18"
"GATA2",2.35172581227453e-89,1.55014977195075,0.2,0,3.22515677895329e-85,"Platelet","GATA2"
"HIST1H2AC",1.0244644359053e-82,5.56453830876864,0.933,0.031,1.40495052740053e-78,"Platelet","HIST1H2AC"
"CA2",1.52110890634018e-78,4.84650169262023,0.667,0.015,2.08604875415492e-74,"Platelet","CA2"
"PTGS1",6.80408162104426e-77,2.67280147839616,0.533,0.009,9.3311175351001e-73,"Platelet","PTGS1"
"C6orf25",5.54309079559079e-75,2.43327277791191,0.4,0.005,7.60179471707321e-71,"Platelet","C6orf25"
"CD9",7.35054472430354e-75,5.62421471527939,0.8,0.025,1.00805370349099e-70,"Platelet","CD9"
"ATP9A",1.21001086904481e-71,1.59366281382271,0.2,0.001,1.65940890580806e-67,"Platelet","ATP9A"
"C12orf39",1.31087819142418e-71,1.06564846208838,0.2,0.001,1.79773835171912e-67,"Platelet","C12orf39"
"SNCA",1.33345412060125e-68,3.26199321739853,0.667,0.018,1.82869898099255e-64,"Platelet","SNCA"
"HIST1H2BJ",3.32694921849969e-66,3.09731218646959,0.333,0.004,4.56257815825048e-62,"Platelet","HIST1H2BJ"
"GAS2L1",3.60805245995865e-65,2.63057788063216,0.533,0.012,4.9480831435873e-61,"Platelet","GAS2L1"
"TSC22D1",2.13958426266664e-63,4.715696003628,0.6,0.016,2.93422585782104e-59,"Platelet","TSC22D1"
"LGALSL",6.46680750834512e-60,1.84024165277717,0.2,0.001,8.86857981694449e-56,"Platelet","LGALSL"
"SMIM5",6.46680750834512e-60,1.7488524135817,0.2,0.001,8.86857981694449e-56,"Platelet","SMIM5"
"ENKUR",6.91301171831341e-60,1.57859698498127,0.2,0.001,9.48050427049501e-56,"Platelet","ENKUR"
"MMD",4.44306400403172e-58,4.06298737664161,0.6,0.018,6.0932179751291e-54,"Platelet","MMD"
"PCP2",1.00085044010288e-57,1.52750739125719,0.267,0.003,1.37256629355709e-53,"Platelet","PCP2"
"SYTL4",1.31238753223429e-53,1.67768436650263,0.133,0,1.7998082617061e-49,"Platelet","SYTL4"
"RP11-359I18.5",1.31238753223429e-53,1.51762181502738,0.133,0,1.7998082617061e-49,"Platelet","RP11-359I18.5"
"SERPINE1",1.43465545627251e-53,1.03702095924929,0.133,0,1.96748649273212e-49,"Platelet","SERPINE1"
"NPPA-AS1",1.43465545627251e-53,1.00055246102078,0.133,0,1.96748649273212e-49,"Platelet","NPPA-AS1"
"HRASLS",1.43465545627251e-53,0.831406148672008,0.133,0,1.96748649273212e-49,"Platelet","HRASLS"
"RP3-329E20.2",1.43465545627251e-53,0.775501086073454,0.133,0,1.96748649273212e-49,"Platelet","RP3-329E20.2"
"TRIM58",2.46305524896363e-51,1.08499332279103,0.2,0.001,3.37783396842873e-47,"Platelet","TRIM58"
"DMTN",2.50274630661595e-47,3.3403103320927,0.333,0.006,3.43226628489311e-43,"Platelet","DMTN"
"PRKAR2B",4.77441731107328e-45,1.37351538653213,0.2,0.002,6.54763590040589e-41,"Platelet","PRKAR2B"
"TPM1",1.70488823248337e-43,3.78736767801696,0.6,0.025,2.33808372202769e-39,"Platelet","TPM1"
"ANKRD9",1.69204539208553e-42,1.74626474502854,0.267,0.004,2.32047105070609e-38,"Platelet","ANKRD9"
"SAMD14",1.78970369614507e-40,1.50181849981157,0.133,0.001,2.45439964889335e-36,"Platelet","SAMD14"
"TDRP",1.78970369614507e-40,1.49480954557308,0.133,0.001,2.45439964889335e-36,"Platelet","TDRP"
"AC007879.7",1.78970369614507e-40,1.24274382416759,0.133,0.001,2.45439964889335e-36,"Platelet","AC007879.7"
"C15orf26",1.78970369614507e-40,1.22735738718579,0.133,0.001,2.45439964889335e-36,"Platelet","C15orf26"
"VIL1",2.18641930343091e-40,0.759625001627515,0.133,0.001,2.99845543272514e-36,"Platelet","VIL1"
"GP6",2.33720112412312e-40,0.581287483824706,0.133,0.001,3.20523762162244e-36,"Platelet","GP6"
"SMOX",3.26835000893831e-40,1.42572907396998,0.2,0.002,4.482215202258e-36,"Platelet","SMOX"
"ABCC3",7.91787212040876e-40,1.50970578346706,0.267,0.004,1.08585698259286e-35,"Platelet","ABCC3"
"RUFY1",3.45085534624633e-38,4.06215331047625,0.8,0.055,4.73250302184221e-34,"Platelet","RUFY1"
"PGRMC1",1.08827006064429e-36,3.88966530867531,0.667,0.038,1.49245356116757e-32,"Platelet","PGRMC1"
"HIST1H2AG",7.39746863321129e-33,0.995577255505576,0.2,0.003,1.0144888483586e-28,"Platelet","HIST1H2AG"
"MAP3K7CL",7.8142211200478e-33,3.07260698883221,0.4,0.014,1.07164228440336e-28,"Platelet","MAP3K7CL"
"SEPT4",1.39468325805029e-32,1.53584560906436,0.133,0.001,1.91266862009017e-28,"Platelet","SEPT4"
"MYLK",1.47114665264344e-32,0.825900292551172,0.133,0.001,2.01753051943521e-28,"Platelet","MYLK"
"AATK",1.55177148687621e-32,0.70856697176769,0.133,0.001,2.12809941710203e-28,"Platelet","AATK"
"SENCR",3.84864941228569e-31,2.06319649443002,0.333,0.01,5.2780378040086e-27,"Platelet","SENCR"
"GFI1B",2.67708549366942e-30,1.54104107099846,0.2,0.003,3.67135504601825e-26,"Platelet","GFI1B"
"MTURN",3.60890677357963e-30,1.07027348637312,0.2,0.003,4.9492547492871e-26,"Platelet","MTURN"
"MPP1.2",3.06640849105565e-29,3.99311551392849,0.733,0.061,4.20527260463372e-25,"Platelet","MPP1"
"hsa-mir-1199",2.58702653914854e-27,1.13501738151413,0.133,0.001,3.54784819578831e-23,"Platelet","hsa-mir-1199"
"RSPH9",2.70461162438239e-27,1.44924697804134,0.133,0.001,3.709104381678e-23,"Platelet","RSPH9"
"LINC00984",3.09011134026196e-27,1.03159975923147,0.133,0.001,4.23777869203525e-23,"Platelet","LINC00984"
"TMCC2",3.23035000342696e-27,0.714275399798708,0.133,0.001,4.43010199469973e-23,"Platelet","TMCC2"
"NGFRAP1.4",3.46664751804684e-26,4.01944504294856,0.8,0.085,4.75416040624944e-22,"Platelet","NGFRAP1"
"TPM4.2",4.08552406766715e-26,4.30077458774313,0.933,0.125,5.60288770639873e-22,"Platelet","TPM4"
"CTNNAL1",5.29508588604742e-26,1.46544462015897,0.2,0.004,7.26168078412543e-22,"Platelet","CTNNAL1"
"TPTEP1.1",1.57823661642054e-25,2.13147685715818,0.333,0.013,2.16439369575913e-21,"Platelet","TPTEP1"
"NEXN",7.98482099992891e-25,1.67642282477648,0.267,0.008,1.09503835193025e-20,"Platelet","NEXN"
"ILK.1",2.51745922327816e-24,3.71294609566515,0.867,0.108,3.45244357880367e-20,"Platelet","ILK"
"HEMGN",2.63528804551639e-24,1.46517560841286,0.2,0.004,3.61403402562118e-20,"Platelet","HEMGN"
"PDLIM1.1",5.25524162117193e-24,3.17960023259851,0.667,0.06,7.20703835927519e-20,"Platelet","PDLIM1"
"MLH3",6.48938273565138e-24,2.26570101339053,0.4,0.02,8.8995394836723e-20,"Platelet","MLH3"
"TGFB1I1",1.51707309855495e-23,1.53790833287029,0.133,0.002,2.08051404735826e-19,"Platelet","TGFB1I1"
"NT5M",1.51707309855495e-23,1.52839002226689,0.133,0.002,2.08051404735826e-19,"Platelet","NT5M"
"TNS1",1.70056660148374e-23,1.26645339799916,0.133,0.002,2.3321570372748e-19,"Platelet","TNS1"
"PLA2G4C",1.83493697448048e-23,1.17521894259128,0.133,0.002,2.51643256680253e-19,"Platelet","PLA2G4C"
"SNN.1",8.83433301297786e-23,3.64382338732504,0.667,0.063,1.21154042939978e-18,"Platelet","SNN"
"TJP2",8.90493019912306e-23,1.19604776610178,0.2,0.005,1.22122212750774e-18,"Platelet","TJP2"
"ACTN1.1",1.47264018649556e-21,3.08547784470954,0.667,0.069,2.01957875176002e-17,"Platelet","ACTN1"
"SCFD2",7.61290427011182e-21,1.81789789657969,0.267,0.01,1.04403369160313e-16,"Platelet","SCFD2"
"C1orf198",1.09621322907336e-20,1.19062262777679,0.133,0.002,1.50334682235121e-16,"Platelet","C1orf198"
"RP11-142C4.6",1.21121812152742e-20,1.06710126560217,0.133,0.002,1.6610645318627e-16,"Platelet","RP11-142C4.6"
"SPHK1",1.86167644418014e-20,1.73093609200225,0.2,0.006,2.55310307554864e-16,"Platelet","SPHK1"
"SERPINE2",2.37300987275457e-20,1.54131559453493,0.2,0.006,3.25434573949561e-16,"Platelet","SERPINE2"
"FNTB",2.42586500448154e-20,1.3693444899498,0.2,0.006,3.32683126714598e-16,"Platelet","FNTB"
"FAM63A",4.8706081150738e-20,1.7237836659554,0.267,0.01,6.6795519690122e-16,"Platelet","FAM63A"
"FN3K",2.47210507036157e-19,1.23672706758108,0.2,0.006,3.39024489349386e-15,"Platelet","FN3K"
"ODC1.2",1.16321889642379e-18,3.59790361323161,0.733,0.098,1.59523839455558e-14,"Platelet","ODC1"
"SH3BGRL2",1.64074077583902e-18,1.3804949994417,0.133,0.003,2.25011189998563e-14,"Platelet","SH3BGRL2"
"TSPAN33",2.48673974177338e-18,0.990559871699731,0.2,0.006,3.41031488186801e-14,"Platelet","TSPAN33"
"PARVB.1",6.13835083314532e-18,3.63209172911013,0.533,0.051,8.4181343325755e-14,"Platelet","PARVB"
"GRAP2.3",8.6158271493385e-18,4.01991965731723,0.733,0.108,1.18157453526028e-13,"Platelet","GRAP2"
"MARCH2.1",1.11853207478381e-17,3.20903157614951,0.533,0.052,1.53395488735852e-13,"Platelet","MARCH2"
"HIST1H2BD",2.05103013930544e-17,1.63585857221819,0.267,0.012,2.81278273304347e-13,"Platelet","HIST1H2BD"
"TMEM91",3.13490267480528e-17,2.44094818110929,0.4,0.029,4.29920552822796e-13,"Platelet","TMEM91"
"EGFL7",9.82199664828301e-17,1.27956453001765,0.133,0.003,1.34698862034553e-12,"Platelet","EGFL7"
"PLA2G12A",1.04990070481178e-16,2.74181170578726,0.467,0.042,1.43983382657888e-12,"Platelet","PLA2G12A"
"KIFC3",1.18287154652943e-16,0.963779699069632,0.133,0.003,1.62219003891046e-12,"Platelet","KIFC3"
"PNMA1",1.34277146758289e-16,2.47417127180268,0.4,0.03,1.84147679064318e-12,"Platelet","PNMA1"
"FAH",1.43114221562384e-16,1.85216345408217,0.267,0.013,1.96266843450654e-12,"Platelet","FAH"
"CTSA.3",2.214015993922e-16,3.68489660975071,0.8,0.146,3.03630153406464e-12,"Platelet","CTSA"
"FERMT3.3",4.04396396229934e-16,3.82916590616307,0.867,0.177,5.54589217789731e-12,"Platelet","FERMT3"
"GTPBP2",4.47856060070532e-16,1.56612443080795,0.2,0.007,6.14189800780728e-12,"Platelet","GTPBP2"
"RAB27B",4.63528386545393e-16,1.30737760789679,0.2,0.007,6.35682829308352e-12,"Platelet","RAB27B"
"HIST1H2BK.2",1.4289071474453e-15,3.3997867237373,0.6,0.076,1.95960326200648e-11,"Platelet","HIST1H2BK"
"P2RX1.1",2.45835233881224e-15,1.95359005963495,0.333,0.022,3.37138439744711e-11,"Platelet","P2RX1"
"ARHGAP21",2.5670845207422e-15,1.30199574865623,0.2,0.008,3.52049971174585e-11,"Platelet","ARHGAP21"
"ARG2",2.80640027868806e-15,1.30293273861526,0.133,0.003,3.8486973421928e-11,"Platelet","ARG2"
"SSX2IP",3.09079638936787e-15,0.97198666780602,0.133,0.003,4.2387181683791e-11,"Platelet","SSX2IP"
"GSN.3",9.01863541886229e-15,2.77105855202633,0.467,0.048,1.23681566134277e-10,"Platelet","GSN"
"RP11-254F7.2",1.18249600516253e-14,0.677406383818734,0.2,0.008,1.6216750214799e-10,"Platelet","RP11-254F7.2"
"ST3GAL3",2.23721523200989e-14,1.93325537008775,0.2,0.009,3.06811696917836e-10,"Platelet","ST3GAL3"
"CTDSPL",3.98176359420782e-14,0.990915318630312,0.2,0.009,5.46059059309661e-10,"Platelet","CTDSPL"
"CALM3.2",4.26204472159144e-14,3.22556815273318,1,0.357,5.8449681311905e-10,"Platelet","CALM3"
"AC092295.7",4.30724339776643e-14,1.5038782468799,0.133,0.004,5.90695359569689e-10,"Platelet","AC092295.7"
"FAM212B",4.70574965434311e-14,0.942693989806057,0.133,0.004,6.45346507596614e-10,"Platelet","FAM212B"
"ANK1",4.91838150277623e-14,0.954492830189885,0.133,0.004,6.74506839290732e-10,"Platelet","ANK1"
"DAAM1",5.27771283138336e-14,1.33783956164492,0.267,0.016,7.23785537695914e-10,"Platelet","DAAM1"
"EHD3",5.37237578710463e-14,0.682335732694336,0.133,0.004,7.3676761544353e-10,"Platelet","EHD3"
"TNFSF4",5.49216463810603e-14,0.742961082062988,0.133,0.004,7.53195458469862e-10,"Platelet","TNFSF4"
"CDKN2D.3",5.82268239677167e-14,3.47845102080813,0.867,0.217,7.98522663893267e-10,"Platelet","CDKN2D"
"NCOA4.2",6.01409079607424e-14,4.56710699206828,0.733,0.139,8.24772411773621e-10,"Platelet","NCOA4"
"H1F0.1",8.03626623916388e-14,1.39834184131061,0.333,0.025,1.10209355203893e-09,"Platelet","H1F0"
"GPX1.8",1.03912671171e-13,4.58312344126204,1,0.418,1.42505837243909e-09,"Platelet","GPX1"
"RGS10.5",2.55391104494781e-13,3.59372118059165,1,0.411,3.50243360704143e-09,"Platelet","RGS10"
"TUBA1C",4.00052455728828e-13,2.4539115834261,0.467,0.054,5.48631937786515e-09,"Platelet","TUBA1C"
"KIAA0513",4.43876908046037e-13,1.71960598696889,0.267,0.017,6.08732791694335e-09,"Platelet","KIAA0513"
"MEST",4.53824242415728e-13,1.22799893852214,0.133,0.004,6.22374566048929e-09,"Platelet","MEST"
"PSRC1",5.67866037895872e-13,0.790960005846072,0.133,0.004,7.78771484370399e-09,"Platelet","PSRC1"
"EGLN3",6.41480329909676e-13,0.558995062444903,0.133,0.004,8.79726124438129e-09,"Platelet","EGLN3"
"MBNL1-AS1",8.62939285382551e-13,1.76604365801399,0.2,0.01,1.18343493597363e-08,"Platelet","MBNL1-AS1"
"RSU1.1",8.88113195770899e-13,2.55717756929505,0.667,0.115,1.21795843668021e-08,"Platelet","RSU1"
"CAPN1",1.38041124470008e-12,2.60265406828127,0.667,0.12,1.89309598098169e-08,"Platelet","CAPN1"
"TMEM140",1.51791531325927e-12,2.22485996423737,0.333,0.028,2.08166906060376e-08,"Platelet","TMEM140"
"CHMP6",1.55386165041087e-12,2.09307954449791,0.467,0.055,2.13096586737346e-08,"Platelet","CHMP6"
"UBL4A",1.66599971274614e-12,2.15385152265921,0.467,0.056,2.28475200606005e-08,"Platelet","UBL4A"
"MGLL.1",1.83761803183762e-12,1.38686791836206,0.267,0.018,2.52010936886212e-08,"Platelet","MGLL"
"CCL5.7",2.07624970726365e-12,2.75789405727217,1,0.315,2.84736884854137e-08,"Platelet","CCL5"
"MFSD1.2",2.78960453833621e-12,3.07767107183962,0.467,0.058,3.82566366387427e-08,"Platelet","MFSD1"
"GUCY1B3",3.55702378708111e-12,1.12060607602268,0.133,0.004,4.87810242160303e-08,"Platelet","GUCY1B3"
"GMPR",3.61724537518085e-12,2.404209469805,0.267,0.019,4.96069030752302e-08,"Platelet","GMPR"
"TBXA2R",4.29704429670698e-12,0.868519420125648,0.133,0.004,5.89296654850395e-08,"Platelet","TBXA2R"
"FHL1",4.36105085742763e-12,2.65099780660362,0.333,0.03,5.98074514587624e-08,"Platelet","FHL1"
"CD151.1",6.14723838176413e-12,2.46715561974517,0.4,0.044,8.43032271675133e-08,"Platelet","CD151"
"TAGLN2.2",1.69224431335676e-11,3.44904593401769,1,0.505,2.32074385133746e-07,"Platelet","TAGLN2"
"RNF11",1.94988797796467e-11,2.71134126473002,0.467,0.062,2.67407637298076e-07,"Platelet","RNF11"
"HIST2H2BE",2.20014915176677e-11,1.9052754739663,0.333,0.031,3.01728454673295e-07,"Platelet","HIST2H2BE"
"WBP5",2.27855941234831e-11,1.12837921177221,0.133,0.005,3.12481637809448e-07,"Platelet","WBP5"
"AGPAT1",2.42072284820912e-11,1.50645819852754,0.333,0.031,3.31977931403399e-07,"Platelet","AGPAT1"
"HEXIM2",3.16733736776446e-11,1.14838918594798,0.2,0.011,4.34368646615218e-07,"Platelet","HEXIM2"
"CD27-AS1",3.87850742451605e-11,1.49259583852843,0.267,0.02,5.31898508198131e-07,"Platelet","CD27-AS1"
"ABHD16A",5.61801827398428e-11,1.60745862722955,0.267,0.02,7.70455026094204e-07,"Platelet","ABHD16A"
"SWI5",1.15210711786271e-10,2.07983391624021,0.4,0.048,1.57999970143692e-06,"Platelet","SWI5"
"H2AFJ.3",1.20531954033147e-10,2.70703128405889,0.667,0.149,1.65297521761057e-06,"Platelet","H2AFJ"
"LIMS1.3",1.70285806417727e-10,3.10869433167045,0.667,0.153,2.3352995492127e-06,"Platelet","LIMS1"
"MAX",1.7215851043312e-10,3.08687856890983,0.667,0.152,2.36098181207981e-06,"Platelet","MAX"
"ENDOD1",2.54235615977988e-10,1.2828585243018,0.2,0.012,3.48658723752213e-06,"Platelet","ENDOD1"
"SLC35D2",2.68366945194915e-10,0.770722416827501,0.2,0.012,3.68038428640307e-06,"Platelet","SLC35D2"
"MCUR1",3.08530207404057e-10,2.49129875354604,0.4,0.05,4.23118326433924e-06,"Platelet","MCUR1"
"SLC40A1",3.13268623398257e-10,2.69045360858019,0.333,0.036,4.2961659012837e-06,"Platelet","SLC40A1"
"YWHAH.4",3.33314608283452e-10,2.95986874364213,0.733,0.194,4.57107653799926e-06,"Platelet","YWHAH"
"MYL6.6",3.37834366166116e-10,2.18224328430164,1,0.849,4.63306049760212e-06,"Platelet","MYL6"
"ZGLP1",4.16416119713524e-10,1.40682724181927,0.2,0.013,5.71073066575126e-06,"Platelet","ZGLP1"
"OAZ1.7",5.06252812298168e-10,2.49896782023913,1,0.907,6.94275106785708e-06,"Platelet","OAZ1"
"GNB5",5.07200564527291e-10,1.66660169751757,0.333,0.034,6.95574854192727e-06,"Platelet","GNB5"
"LEPROT.1",7.42356791831778e-10,2.19601993052955,0.467,0.073,1.0180681043181e-05,"Platelet","LEPROT"
"CLIC4",1.19229607953273e-09,1.39250520570049,0.2,0.013,1.63511484347118e-05,"Platelet","CLIC4"
"SIAE",1.197104001813e-09,1.39666799737961,0.133,0.006,1.64170842808635e-05,"Platelet","SIAE"
"AC093818.1",1.3073352534576e-09,1.11750950940777,0.133,0.006,1.79287956659176e-05,"Platelet","AC093818.1"
"RP11-514O12.4",1.5134116933395e-09,1.06379290831341,0.133,0.006,2.0754927962458e-05,"Platelet","RP11-514O12.4"
"SH3BGRL3.6",1.52520797511068e-09,2.44956153353317,1,0.856,2.09167021706679e-05,"Platelet","SH3BGRL3"
"H3F3A.7",1.83723986920633e-09,2.8854734921265,0.867,0.38,2.51959075662956e-05,"Platelet","H3F3A"
"MPST.2",4.5089390821588e-09,2.12431444347135,0.4,0.057,6.18355905727258e-05,"Platelet","MPST"
"PRDX6.2",5.06530959072363e-09,3.02149204827766,0.8,0.282,6.94656557271839e-05,"Platelet","PRDX6"
"TUBA4A.4",5.24283735292088e-09,3.76160413349939,0.733,0.248,7.19002714579569e-05,"Platelet","TUBA4A"
"TPST2.5",5.65919359745066e-09,2.47450543786156,0.6,0.141,7.76101809954383e-05,"Platelet","TPST2"
"HIST1H2AE",9.37510277219645e-09,1.481794584749,0.133,0.007,0.000128570159417902,"Platelet","HIST1H2AE"
"EFNB1",1.18820276567243e-08,0.811262661257917,0.133,0.007,0.000162950127284317,"Platelet","EFNB1"
"XPNPEP1",1.24437621326485e-08,2.62646109098128,0.333,0.042,0.000170653753887141,"Platelet","XPNPEP1"
"ARPC1B.7",1.27385934181256e-08,2.56533959841358,1,0.741,0.000174697070136175,"Platelet","ARPC1B"
"CDYL",1.47860596442211e-08,1.59506291806824,0.2,0.015,0.000202776021960848,"Platelet","CDYL"
"ACTB.6",2.15904288889087e-08,2.35171411843255,1,0.991,0.000296091141782495,"Platelet","ACTB"
"DAP",2.31250353865839e-08,1.57409297418759,0.4,0.06,0.000317136735291612,"Platelet","DAP"
"NLK",2.57216045202993e-08,0.933316540965845,0.133,0.007,0.000352746084391385,"Platelet","NLK"
"PACSIN2",2.62859517146871e-08,1.62429847644962,0.333,0.043,0.000360485541815219,"Platelet","PACSIN2"
"MSANTD3",2.84281341641776e-08,0.810888792197083,0.133,0.007,0.000389863431927531,"Platelet","MSANTD3"
"ATP2A3.1",4.93532390739774e-08,1.93374935172658,0.4,0.063,0.000676830320660526,"Platelet","ATP2A3"
"LAMTOR1.5",5.12833275911601e-08,2.94697365334677,0.8,0.341,0.00070329955458517,"Platelet","LAMTOR1"
"RBBP6",5.32497055824792e-08,2.35176934806375,0.533,0.121,0.00073026646235812,"Platelet","RBBP6"
"NT5C3A",5.83875147810832e-08,2.22159449037218,0.467,0.091,0.000800726377707774,"Platelet","NT5C3A"
"CACTIN",6.51810327559573e-08,0.755130634226236,0.133,0.007,0.000893892683215198,"Platelet","CACTIN"
"LY6G5C",6.51810327559573e-08,0.513717309522587,0.133,0.007,0.000893892683215198,"Platelet","LY6G5C"
